Black Rock Retreat,Black Rock Retreat,Quarryville,231683475
Occupational Services Incorporated,Occupational Services Incorporated,Chambersburg,231507464
Janus School,Janus School,Mount Joy,232578832
Sheetz Family Charities Inc,Sheetz Family Charities Inc,Altoona,251823955
Humane Society Of Harrisburg Area Inc,Humane Society Of Harrisburg Area Inc,Harrisburg,231365361
University Of Pennsylvania Press Incorporated,University Of Pennsylvania Press Incorporated,Philadelphia,231876142
Parzival Supports,Parzival Supports,Phoenixville,453171266
Clinton County Community Foundation Inc,Clinton County Community Foundation Inc,Lock Haven,470848554
Kutztown University Student Services Inc,Kutztown University Student Services Inc,Kutztown,232920993
Washington Hospital Foundation Inc,Washington Hospital Foundation Inc,Washington,251708215
Community At Holy Family Manor Inc,Community At Holy Family Manor Inc,Pittsburgh,841658772
Meals On Wheels Of The Greater Lehigh Valley Inc,Meals On Wheels Of The Greater Lehigh Valley Inc,Bethlehem,231861779
Erie Zoological Society,Erie Zoological Society,Erie,251114213
Philadelphia Waldorf Initiative Inc,Philadelphia Waldorf Initiative Inc,Philadelphia,232798690
Heritage Community Initiatives,Heritage Community Initiatives,Braddock,251442838
Bread Of Life International Inc,Bread Of Life International Inc,East Earl,752957263
Womens Humane Society For The Prevention Of Cruelty To Animals,Womens Humane Society For The Prevention Of Cruelty To Animals ,Bensalem,231352585
Wayne County Community Foundation,Wayne County Community Foundation,Honesdale,232656896
Skills Group,Skills Group,Ebensburg,371825156
French And Pickering Creeks Conservation Trust Inc,French And Pickering Creeks Conservation Trust Inc,Devault,236429095
Fame Emergency Medical Services Inc,Fame Emergency Medical Services Inc,Lewistown,251695419
Partnership For Better Health,Partnership For Better Health,Carlisle,231352161
Adams County Community Foundation Inc,Adams County Community Foundation Inc,Gettysburg,261404848
Bishop Guilfoyle Catholic High School Inc,Bishop Guilfoyle Catholic High School Inc ,Altoona,331192078
Free To Choose Network,Free To Choose Network,Erie,521455677
Lodigiano Film Development Inc,Lodigiano Film Development Inc,Kng Of Prussa,821078168
Charles E Kaufman Foundation,Charles E Kaufman Foundation,Pittsburgh,611488948
Seniorlaw Center,Seniorlaw Center,Philadelphia,232169936
Brethren Home Foundation,Brethren Home Foundation,New Oxford,232454835
Buxmont Academy,Buxmont Academy,Pipersville,232754354
Elan Gardens Inc,Elan Gardens Inc,S Abingtn Twp,232812565
Survivors And Victims Empowered,Survivors And Victims Empowered,Lancaster,860676254
Joint Apprenticeship Program Fund Asbestos Workers Local No 2,Joint Apprenticeship Program Fund Asbestos Workers Local No 2 ,Aliquippa,251626269
Oak Manor Inc,Oak Manor Inc,Saint Marys,237305702
Adams Regional Emergency Medical Services Inc,Adams Regional Emergency Medical Services Inc,New Oxford,473549116
Oncology Nursing Foundation,Oncology Nursing Foundation,Pittsburgh,251410081
Souderton Charter School Collaborative,Souderton Charter School Collaborative,Souderton,232883517
Phase 4 Learning Center Inc,Phase 4 Learning Center Inc,Pittsburgh,161680512
Goodwill Services Inc,Goodwill Services Inc ,Harrisburg,251726588
Accessible Solutions Brokerage Llc,Accessible Solutions Brokerage Llc ,Lancaster,812597265
Adoptions From The Heart Inc,Adoptions From The Heart Inc,Wynnewood,232372152
Laurel House Incorporated,Laurel House Incorporated,Uniontown,251206700
New Hope Academy,New Hope Academy,Yardley,912101396
Center For Student Learning Charter School At Pennsbury,Center For Student Learning Charter School At Pennsbury,Levittown,233057493
Beyond Literacy,Beyond Literacy,Philadelphia,237043544
The Anglican Relief And Development Fund,The Anglican Relief And Development Fund,Ambridge,208954604
Variety The Childrens Charity Of The Delaware Valley,Variety The Childrens Charity Of The Delaware Valley,Worcester,231556195
Healthy Start Inc,Healthy Start Inc ,Pittsburgh,251691864
Garden Spot Communities,Garden Spot Communities,New Holland,811141253
Philadelphia Film Society,Philadelphia Film Society,Philadelphia,233077468
Saca Development Corporation,Saca Development Corporation,Lancaster,232364586
International Partnership Ministries Inc,International Partnership Ministries Inc,Hanover,232222206
Lion Foundation,Lion Foundation,Camp Hill,200081148
Central Pennsylvania Digital Learning Foundation Charter School,Central Pennsylvania Digital Learning Foundation Charter School,Altoona,743047304
Pennsylvania Classics Ac,Pennsylvania Classics Ac,E Petersburg,743056898
Public Broadcasting Of Northwest Pennsylvania Inc,Public Broadcasting Of Northwest Pennsylvania Inc,Erie,251154116
Counselling Services Center Of Southeastern Erie County Inc,Counselling Services Center Of Southeastern Erie County Inc,Corry,251323591
Education Plus Inc,Education Plus Inc,Philadelphia,820374669
Washington County Community Foundation Inc,Washington County Community Foundation Inc,Eighty Four,251726013
Centre County Youth Service Bureau,Centre County Youth Service Bureau,State College,251220005
Regional Housing Legal Services,Regional Housing Legal Services,Glenside,231901416
Friends Boarding Home Of Bucks Quarterly Meeting,Friends Boarding Home Of Bucks Quarterly Meeting,Newtown,231365330
Living Branches Foundation,Living Branches Foundation,Lansdale,912113430
Animal Rescue League Of Berks County Inc,Animal Rescue League Of Berks County Inc,Birdsboro,231417505
Mitzvah Circle Foundation,Mitzvah Circle Foundation,Norristown,263705891
Office Of Human Services,Office Of Human Services,Ridgway,251238804
Foundations For Home And Community Inc,Foundations For Home And Community Inc,Kng Of Prussa,311701722
Assessment & Treatment Alternatives Inc,Assessment & Treatment Alternatives Inc,Philadelphia,232735626
Kennett Library,Kennett Library,Kennett Square,231547585
Pennsylvania Economy League Inc,Pennsylvania Economy League Inc,Philadelphia,231352264
Riverlife,Riverlife,Pittsburgh,311674160
Family Service & Childrens Aid Society Of Venango County,Family Service & Childrens Aid Society Of Venango County,Oil City,251239928
Wildlands Conservancy Inc,Wildlands Conservancy Inc,Emmaus,237401326
Pittsburgh Action Against Rape,Pittsburgh Action Against Rape,Pittsburgh,251253675
Ross West View Emergency Medical Services Authority,Ross West View Emergency Medical Services Authority,Pittsburgh,251340417
Waldorf School Association Of The Delaware River Valley,Waldorf School Association Of The Delaware River Valley,Uppr Blck Edy,232704723
Pocket Testament League Inc,Pocket Testament League Inc,Lititz,221616250
Triskeles Foundation,Triskeles Foundation ,Glenmoore,753023740
Twin Trees Inc,Twin Trees Inc,Connellsville,251345836
Spedd Inc,Spedd Inc,Vandergrift,251188760
Daisy Wilson Artist Community Inc,Daisy Wilson Artist Community Inc,Bethel Park,263433353
Crefeld School,Crefeld School,Philadelphia,231726313
Reading Hospital Foundation,Reading Hospital Foundation,Reading,473054125
Family Care Services Inc,Family Care Services Inc,Chambersburg,232059183
Fine Arts Discovery Series Inc,Fine Arts Discovery Series Inc ,Stroudsburg,232663390
Hollidaysburg Area Young Mens Christian Association,Hollidaysburg Area Young Mens Christian Association ,Hollidaysburg,231352603
Connect Inc,Connect Inc,Charleroi,251762305
Cumberland Area Economic Development Corporation,Cumberland Area Economic Development Corporation,Carlisle,202254486
Mercy Center Nursing Unit,Mercy Center Nursing Unit,Dallas,232607993
For Petes Sake Cancer Respite Foundation,For Petes Sake Cancer Respite Foundation,Plymouth Mtng,233013896
Community Strategies Group,Community Strategies Group,Bloomsburg,233022558
Pennsylvania Voice,Pennsylvania Voice,Philadelphia,811141448
Baldwin Emergency Medical Service,Baldwin Emergency Medical Service,Pittsburgh,251396716
Center For Hearing & Deaf Services Inc,Center For Hearing & Deaf Services Inc,Pittsburgh,250974324
Allegheny Council To Improve Our Neighborhoods Housing Incorporated,Allegheny Council To Improve Our Neighborhoods Housing Incorporated ,Pittsburgh,232362611
Keystone Vocational Services Inc,Keystone Vocational Services Inc,Hermitage,61676932
Balletx,Balletx,Philadelphia,311784286
Hermitage House Youth Services Inc,Hermitage House Youth Services Inc,Edinboro,251711516
Hrh Management Corporation,Hrh Management Corporation ,Huntingdon Valley,232127559
Allegheny Family Network,Allegheny Family Network,Pittsburgh,202080261
Finanta,Finanta,Philadelphia,232857766
Schuylkill River Greenway Assn,Schuylkill River Greenway Assn,Pottstown,232048152
Womens Resource Center,Womens Resource Center,Scranton,232003915
Sunrise Of Philadelphia,Sunrise Of Philadelphia,Philadelphia,233043690
The Christian Academy,The Christian Academy,Brookhaven,231472523
Stepping Stones Childrens Center,Stepping Stones Childrens Center,Gibsonia,251370951
Hispanic American Organization Inc,Hispanic American Organization Inc,Allentown,232015878
St Johns Community Services   Pennsylvania,St Johns Community Services   Pennsylvania ,Philadelphia,522198798
Kennett Area Community Service,Kennett Area Community Service,Kennett Sq,232215441
Trihampton Rescue Squad,Trihampton Rescue Squad,Richboro,236390331
Primary Care Services,Primary Care Services,Meadville,471870077
Allegheny County Bar Foundation,Allegheny County Bar Foundation,Pittsburgh,251383622
The Enterprise Center Community Development Corporation,The Enterprise Center Community Development Corporation,Philadelphia,300002632
Rostraver West Newton Ems,Rostraver West Newton Ems,Belle Vernon,251304338
String Theory Schools,String Theory Schools,Philadelphia,452656760
York County Society For The Prevention Of Cruelty To Animals,York County Society For The Prevention Of Cruelty To Animals,York,231399588
The Sunday Breakfast Asssociation Of Philadelphia,The Sunday Breakfast Asssociation Of Philadelphia,Philadelphia,231352558
Headstrong Foundation,Headstrong Foundation,Woodlyn,260283021
Rankin Christian Center,Rankin Christian Center,Rankin,200114753
Grace Inspired Ministries,Grace Inspired Ministries,Telford,814735423
Family Care For Children&Youth Inc,Family Care For Children&Youth Inc,Milton,232720983
Iit Delhi Endowment Fund Us,Iit Delhi Endowment Fund Us,Philadelphia,845155291
Holy Family Foundation,Holy Family Foundation,Pittsburgh,251688439
Vista Adult Services Organization,Vista Adult Services Organization,Hershey,900769727
Middle Atlantic Catholic Risk Management Group Inc,Middle Atlantic Catholic Risk Management Group Inc,Philadelphia,311611958
Southern Berks Regional Emergency Medical Services,Southern Berks Regional Emergency Medical Services,Reading,232176868
Great Commission High School,Great Commission High School,Altoona,251794617
Bethlehem Township Volunteer Fire Co,Bethlehem Township Volunteer Fire Co,Bethlehem,256287066
Lutheran Manor Of Lehigh Valley Inc,Lutheran Manor Of Lehigh Valley Inc,Bethlehem,237319397
Summit Health Foundation,Summit Health Foundation,York,831196554
Child Development Council Of Northeastern Pa Inc,Child Development Council Of Northeastern Pa Inc,Wilkes Barre,231875342
Judith Creed Horizons For Achieving Independence,Judith Creed Horizons For Achieving Independence,Bryn Mawr,232493728
Pennsylvania National Horse Show Foundation,Pennsylvania National Horse Show Foundation,Harrisburg,251837538
City Theatre Company Inc,City Theatre Company Inc,Pittsburgh,251554580
Painted Bride Art Center Inc,Painted Bride Art Center Inc,Philadelphia,231946391
Pennsylvania State Association Of County Fairs,Pennsylvania State Association Of County Fairs ,Centre Hall,240543612
Mastery Community Builders Inc,Mastery Community Builders Inc,Philadelphia,475560416
Columbia Day Care Program Incorporated,Columbia Day Care Program Incorporated ,Bloomsburg,231877155
Community Foundation For The Twin Tiers,Community Foundation For The Twin Tiers,Sayre,233096312
Centre Lifelink Emergency Medical Services Inc,Centre Lifelink Emergency Medical Services Inc,State College,237116953
Lancaster General Health Foundation,Lancaster General Health Foundation,Lancaster,205767147
Upmc,Upmc ,Pittsburgh,232910318
Drueding Center,Drueding Center,Philadelphia,231532883
Erie Philharmonic,Erie Philharmonic,Erie,256065898
Khepera Charter School,Khepera Charter School,Philadelphia,233060082
Childrens Aid Society Of Franklin County,Childrens Aid Society Of Franklin County,Chambersburg,231352075
Fringearts,Fringearts,Philadelphia,232936188
New Kensington Community Development Corp,New Kensington Community Development Corp,Philadelphia,222610536
Crawford Heritage Community Foundation,Crawford Heritage Community Foundation,Meadville,251813245
A Step Up Academy Inc,A Step Up Academy Inc,Jenkintown,462346137
United Way Of Chester County,United Way Of Chester County,Exton,232131877
Goshen Fire Company,Goshen Fire Company,West Chester,236435384
Sanatoga Ridge Community Inc,Sanatoga Ridge Community Inc,Pottstown,232506257
West Chester Food Cupboard,West Chester Food Cupboard,West Chester,461420690
Lehigh Valley Center For Independant Living Inc,Lehigh Valley Center For Independant Living Inc,Allentown,232610549
Drug And Alcohol Rehabilitation Service Inc,Drug And Alcohol Rehabilitation Service Inc,Columbia,231289242
New Sun Rising,New Sun Rising,Millvale,203496988
John L Brandegee Trust,John L Brandegee Trust,Pittsburgh,42392828
Hap Senior Care Inc Dba Beaver Mead,Hap Senior Care Inc Dba Beaver Mead,Beaver,251840419
Missio Theological Seminary,Missio Theological Seminary ,Philadelphia,231937954
Goodwill Commercial Services Inc,Goodwill Commercial Services Inc,Pittsburgh,251773112
Senior Lifestyles Inc,Senior Lifestyles Inc ,Chalfont,232556307
Eastern Pennsylvania Youth Soccer Association,Eastern Pennsylvania Youth Soccer Association,Plymouth Mtng,232088207
Ymca Of Greater Scranton,Ymca Of Greater Scranton,Dunmore,240795516
Thaddeus Stevens Foundation,Thaddeus Stevens Foundation,Lancaster,236406980
Media Providence Friends School,Media Providence Friends School,Media,231386177
Family Service Of Chester County,Family Service Of Chester County,West Chester,231726329
Latrobe Area Hospital Charitable Foundation,Latrobe Area Hospital Charitable Foundation,Latrobe,251750654
